iter	Logloss
0	0.3995175428
1	0.2314112248
2	0.1300332648
3	0.07620343596
4	0.05121599638
5	0.03252968814
6	0.02046604815
7	0.0134371296
8	0.009136895094
9	0.007090240341
10	0.005090423024
11	0.003634819167
12	0.00270417074
13	0.002030705257
14	0.001613198824
15	0.001386495421
16	0.001238925117
17	0.001078160235
18	0.0008899483615
19	0.0008059937136
20	0.0006866841742
21	0.0006336644678
22	0.0005546017593
23	0.0005010091242
24	0.0004790637555
25	0.0004280589024
26	0.0003893183074
27	0.0003609915139
28	0.0003345917283
29	0.0003099003123
30	0.0002964624437
31	0.0002845413346
32	0.0002739388958
33	0.0002533742912
34	0.0002434820425
35	0.0002342166222
36	0.0002240717159
37	0.0002213470895
38	0.0002213482762
39	0.0002213441047
40	0.0002113578037
41	0.0002113578037
42	0.0002087613129
43	0.0002072008731
44	0.000205051624
45	0.0002050529952
46	0.0002035796995
47	0.0001984871215
48	0.0001873606425
49	0.0001873569155
50	0.0001873562831
51	0.0001793081604
52	0.000179309273
53	0.000179309273
54	0.0001768169477
55	0.0001768169477
56	0.0001768169477
57	0.0001750646356
58	0.0001750611537
59	0.0001750611537
60	0.000173377471
61	0.000173377471
62	0.0001733761429
63	0.0001733759595
64	0.0001733759595
65	0.0001712789118
66	0.0001712789118
67	0.0001712718937
68	0.0001712685902
69	0.0001712671148
70	0.0001699410073
71	0.0001699391981
72	0.0001699356724
73	0.0001699339846
74	0.0001699307772
75	0.0001679022398
76	0.0001592460434
77	0.0001572099513
78	0.0001572084338
79	0.0001572084338
80	0.0001572067389
81	0.0001572056515
82	0.0001572056515
83	0.0001572067159
84	0.0001572015771
85	0.0001555644855
86	0.0001555636706
87	0.0001555634752
88	0.0001555595502
89	0.0001555595582
90	0.000155555542
91	0.000155555542
92	0.000155555542
93	0.0001555549927
94	0.0001555550138
95	0.0001555508262
96	0.0001555488168
97	0.0001555450472
98	0.0001515305564
99	0.0001515293567
100	0.0001515266268
101	0.0001515250472
102	0.0001515157879
103	0.0001515157879
104	0.0001515154903
105	0.0001515154903
106	0.0001515154903
107	0.0001515123861
108	0.0001515106722
109	0.0001515106722
110	0.0001501800632
111	0.0001469011483
112	0.0001468962276
113	0.000146895076
114	0.000146895076
115	0.0001453327818
116	0.0001438490699
117	0.0001438490699
118	0.0001438490699
119	0.0001438490699
120	0.0001438474252
121	0.0001438474252
122	0.0001438450658
123	0.000143844297
124	0.000143844297
125	0.0001438442709
126	0.0001438422222
127	0.0001438422222
128	0.0001438385398
129	0.0001438365031
130	0.0001438365031
131	0.0001438286567
132	0.000143827211
133	0.0001438194001
134	0.000142596595
135	0.0001425938106
136	0.0001425921297
137	0.0001425887119
138	0.0001425887119
139	0.0001425887119
140	0.0001425880935
141	0.0001425880935
142	0.0001425880935
143	0.000142587026
144	0.0001425850264
145	0.0001425829346
146	0.0001425814212
147	0.0001425814212
148	0.0001425786735
149	0.0001425754932
150	0.0001425733162
151	0.0001425725254
152	0.0001425714229
153	0.000142569753
154	0.0001425681293
155	0.000142567104
156	0.0001425649721
157	0.0001425649721
158	0.0001425649721
159	0.0001425624733
160	0.0001425601711
161	0.0001425601711
162	0.0001425601711
163	0.0001425584832
164	0.0001425560977
165	0.0001425554372
166	0.0001425514481
167	0.0001425517407
168	0.0001425481806
169	0.0001425452438
170	0.0001425452438
171	0.000142540971
172	0.0001425389063
173	0.0001425380614
174	0.0001425380614
175	0.0001425372946
176	0.0001425359796
177	0.0001425351116
178	0.0001425339028
179	0.000142531777
180	0.0001425281901
181	0.0001425264091
182	0.0001425239424
183	0.000142520282
184	0.000142518531
185	0.0001425168551
186	0.0001425168541
187	0.0001425143785
188	0.0001425122696
189	0.0001425114858
190	0.0001425110422
191	0.0001425096156
192	0.0001425077964
193	0.0001425075308
194	0.0001425038022
195	0.0001425038022
196	0.0001425027258
197	0.0001425004746
198	0.000142498896
199	0.0001424980721
200	0.0001424963331
201	0.0001424945634
202	0.0001424919955
203	0.0001424908429
204	0.0001424891166
205	0.0001424891166
206	0.0001424891166
207	0.0001424891166
208	0.0001424891166
209	0.0001424891166
210	0.0001424891166
211	0.0001424891166
212	0.0001424891166
213	0.0001424891166
214	0.0001424891166
215	0.0001424891166
216	0.0001424891166
217	0.0001424891166
218	0.0001424891166
219	0.0001424891166
220	0.0001424891166
221	0.0001424891166
222	0.0001424891166
223	0.0001424891166
224	0.0001424891166
225	0.0001424891166
226	0.0001424891166
227	0.0001424891166
228	0.0001424891166
229	0.0001424891166
230	0.0001424891166
231	0.0001424891166
232	0.0001424891166
233	0.0001424891166
234	0.0001424891166
235	0.0001424891166
236	0.0001424891166
237	0.0001424891166
238	0.0001424891166
239	0.0001424891166
240	0.0001424891166
241	0.0001424891166
242	0.0001424891166
243	0.0001424891166
244	0.0001424891166
245	0.0001424891166
246	0.0001424891166
247	0.0001424891166
248	0.0001424891166
249	0.0001424891166
250	0.0001424891166
251	0.0001424891166
252	0.0001424891166
253	0.0001424891166
254	0.0001424891166
255	0.0001424891166
256	0.0001424891166
257	0.0001424891166
258	0.0001424891166
259	0.0001424891166
260	0.0001424891166
261	0.0001424891166
262	0.0001424891166
263	0.0001424891166
264	0.0001424891166
265	0.0001424891166
266	0.0001424891166
267	0.0001424891166
268	0.0001424891166
269	0.0001424891166
270	0.0001424891166
271	0.0001424891166
272	0.0001424891166
273	0.0001424891166
274	0.0001424891166
275	0.0001424891166
276	0.0001424891166
277	0.0001424891166
278	0.0001424891166
279	0.0001424891166
280	0.0001424891166
281	0.0001424891166
282	0.0001424891166
283	0.0001424891166
284	0.0001424891166
285	0.0001424891166
286	0.0001424891166
287	0.0001424891166
288	0.0001424891166
289	0.0001424891166
290	0.0001424891166
291	0.0001424891166
292	0.0001424891166
293	0.0001424891166
294	0.0001424891166
295	0.0001424891166
296	0.0001424891166
297	0.0001424891166
298	0.0001424891166
299	0.0001424891166
300	0.0001424891166
301	0.0001424891166
302	0.0001424891166
303	0.0001424891166
304	0.0001424891166
305	0.0001424891166
306	0.0001424891166
307	0.0001424891166
308	0.0001424891166
309	0.0001424891166
310	0.0001424891166
311	0.0001424891166
312	0.0001424891166
313	0.0001424891166
314	0.0001424891166
315	0.0001424891166
316	0.0001424891166
317	0.0001424891166
318	0.0001424891166
319	0.0001424891166
320	0.0001424891166
321	0.0001424891166
322	0.0001424891166
323	0.0001424891166
324	0.0001424891166
325	0.0001424891166
326	0.0001424891166
327	0.0001424891166
328	0.0001424891166
329	0.0001424891166
330	0.0001424891166
331	0.0001424891166
332	0.0001424891166
333	0.0001424891166
334	0.0001424891166
335	0.0001424891166
336	0.0001424891166
337	0.0001424891166
338	0.0001424891166
339	0.0001424891166
340	0.0001424891166
341	0.0001424891166
342	0.0001424891166
343	0.0001424891166
344	0.0001424891166
345	0.0001424891166
346	0.0001424891166
347	0.0001424891166
348	0.0001424891166
349	0.0001424891166
350	0.0001424891166
351	0.0001424891166
352	0.0001424891166
353	0.0001424891166
354	0.0001424891166
355	0.0001424891166
356	0.0001424891166
357	0.0001424891166
358	0.0001424891166
359	0.0001424891166
360	0.0001424891166
361	0.0001424891166
362	0.0001424891166
363	0.0001424891166
364	0.0001424891166
365	0.0001424891166
366	0.0001424891166
367	0.0001424891166
368	0.0001424891166
369	0.0001424891166
370	0.0001424891166
371	0.0001424891166
372	0.0001424891166
373	0.0001424891166
374	0.0001424891166
